Empresa de Pesquisa Energética - EPE,,,,,,,,,,,,,
Consumo de energia elétrica na rede (MWh),,,,,,,,,,,,,
Sistema SIMPLES,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2024*,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  13.758.732 ,  14.448.602 ,  14.596.748 ,  14.644.849 ,  14.336.789 ,  14.182.038 ,  13.956.638 ,  14.289.126 ,  14.004.929 ,  14.123.216 ,  13.879.292 ,  13.401.235 ,  169.622.195 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.236.241 ,  1.144.326 ,  1.249.395 ,  1.198.513 ,  1.255.339 ,  1.216.684 ,  1.269.982 ,  1.284.346 ,  1.268.086 ,  1.280.572 ,  1.230.461 ,  1.251.870 ,  14.885.816 
Nordeste,  2.136.230 ,  2.034.972 ,  2.218.579 ,  2.040.049 ,  2.023.612 ,  1.975.260 ,  1.932.911 ,  1.995.306 ,  1.866.717 ,  1.945.403 ,  1.891.514 ,  1.837.174 ,  23.897.728 
Sudeste,  7.344.251 ,  7.831.952 ,  7.736.995 ,  7.917.888 ,  7.666.695 ,  7.623.856 ,  7.453.325 ,  7.615.559 ,  7.514.243 ,  7.532.546 ,  7.404.271 ,  7.100.174 ,  90.741.755 
Sul,  2.364.735 ,  2.730.946 ,  2.637.162 ,  2.758.169 ,  2.648.654 ,  2.637.245 ,  2.559.948 ,  2.648.852 ,  2.592.008 ,  2.558.756 ,  2.595.099 ,  2.490.414 ,  31.221.988 
Centro-Oeste,  677.274 ,  706.405 ,  754.617 ,  730.231 ,  742.489 ,  728.994 ,  740.471 ,  745.063 ,  763.875 ,  805.939 ,  757.947 ,  721.603 ,  8.874.908 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  14.807 ,  15.426 ,  16.638 ,  15.481 ,  14.932 ,  11.870 ,  12.703 ,  12.726 ,  14.120 ,  13.651 ,  13.609 ,  12.387 ,  168.351 
Norte,  1.422.629 ,  1.311.415 ,  1.455.393 ,  1.309.075 ,  1.285.001 ,  1.254.688 ,  1.304.542 ,  1.335.821 ,  1.306.953 ,  1.316.450 ,  1.262.789 ,  1.290.463 ,  15.855.219 
Nordeste,  1.893.336 ,  1.814.521 ,  1.955.450 ,  1.875.655 ,  1.942.217 ,  1.888.045 ,  1.848.143 ,  1.894.820 ,  1.775.593 ,  1.857.383 ,  1.809.013 ,  1.749.944 ,  22.304.121 
Sudeste/C.Oeste,  8.063.224 ,  8.576.293 ,  8.532.105 ,  8.686.470 ,  8.445.985 ,  8.390.190 ,  8.231.302 ,  8.396.907 ,  8.316.255 ,  8.376.976 ,  8.198.782 ,  7.858.027 ,  100.072.516 
Sul,  2.364.735 ,  2.730.946 ,  2.637.162 ,  2.758.169 ,  2.648.654 ,  2.637.245 ,  2.559.948 ,  2.648.852 ,  2.592.008 ,  2.558.756 ,  2.595.099 ,  2.490.414 ,  31.221.988 
,,,,,,,,,,,,,
,2014,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  14.536.786 ,  15.107.351 ,  15.083.279 ,  15.260.551 ,  14.942.728 ,  14.683.418 ,  14.553.691 ,  15.134.355 ,  14.974.874 ,  14.929.347 ,  15.255.761 ,  14.647.897 ,  179.110.038 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.246.234 ,  1.152.125 ,  1.245.479 ,  1.229.091 ,  1.258.279 ,  1.196.030 ,  1.253.372 ,  1.253.295 ,  1.265.909 ,  1.256.398 ,  1.230.244 ,  1.243.764 ,  14.830.220 
Nordeste,  2.323.979 ,  2.195.186 ,  2.363.825 ,  2.255.959 ,  2.200.859 ,  2.103.025 ,  2.234.428 ,  2.303.223 ,  2.272.311 ,  2.281.391 ,  2.251.591 ,  2.204.816 ,  26.990.593 
Sudeste,  7.830.818 ,  8.268.487 ,  8.004.471 ,  8.229.468 ,  8.002.092 ,  7.922.678 ,  7.587.191 ,  7.958.162 ,  7.828.535 ,  7.822.355 ,  8.197.214 ,  7.797.703 ,  95.449.174 
Sul,  2.422.689 ,  2.759.996 ,  2.709.287 ,  2.768.306 ,  2.693.261 ,  2.675.047 ,  2.677.890 ,  2.781.366 ,  2.786.801 ,  2.789.768 ,  2.823.739 ,  2.680.875 ,  32.569.025 
Centro-Oeste,  713.066 ,  731.557 ,  760.217 ,  777.727 ,  788.237 ,  786.638 ,  800.810 ,  838.309 ,  821.318 ,  779.435 ,  752.973 ,  720.739 ,  9.271.026 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  14.767 ,  15.409 ,  14.206 ,  15.807 ,  14.930 ,  15.748 ,  16.797 ,  18.648 ,  19.165 ,  17.725 ,  18.449 ,  16.999 ,  198.650 
Norte,  1.616.098 ,  1.472.631 ,  1.599.317 ,  1.505.231 ,  1.448.284 ,  1.361.752 ,  1.424.953 ,  1.444.724 ,  1.439.073 ,  1.438.023 ,  1.400.679 ,  1.426.045 ,  17.576.810 
Nordeste,  1.897.492 ,  1.815.756 ,  1.949.369 ,  1.917.391 ,  1.946.977 ,  1.873.393 ,  1.999.304 ,  2.047.007 ,  2.032.338 ,  2.034.927 ,  2.014.710 ,  1.960.925 ,  23.489.589 
Sudeste/C.Oeste,  8.585.740 ,  9.043.559 ,  8.811.100 ,  9.053.816 ,  8.839.276 ,  8.757.478 ,  8.434.747 ,  8.842.610 ,  8.697.497 ,  8.648.904 ,  8.998.184 ,  8.563.053 ,  105.275.964 
Sul,  2.422.689 ,  2.759.996 ,  2.709.287 ,  2.768.306 ,  2.693.261 ,  2.675.047 ,  2.677.890 ,  2.781.366 ,  2.786.801 ,  2.789.768 ,  2.823.739 ,  2.680.875 ,  32.569.025 
,,,,,,,,,,,,,
,2013,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  14.369.522 ,  14.786.079 ,  15.148.031 ,  15.592.240 ,  15.569.364 ,  15.326.058 ,  15.490.485 ,  15.886.314 ,  15.593.707 ,  15.786.696 ,  15.810.386 ,  15.321.439 ,  184.680.321 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.144.503 ,  1.060.110 ,  1.182.951 ,  1.177.230 ,  1.151.217 ,  1.116.462 ,  1.205.501 ,  1.200.793 ,  1.183.453 ,  1.253.335 ,  1.212.737 ,  1.288.230 ,  14.176.522 
Nordeste,  2.421.483 ,  2.274.556 ,  2.435.956 ,  2.457.017 ,  2.442.460 ,  2.362.673 ,  2.479.206 ,  2.462.536 ,  2.351.602 ,  2.398.416 ,  2.307.338 ,  2.330.512 ,  28.723.755 
Sudeste,  7.819.121 ,  8.154.579 ,  8.164.832 ,  8.463.316 ,  8.454.482 ,  8.359.244 ,  8.292.903 ,  8.561.514 ,  8.498.742 ,  8.542.498 ,  8.669.644 ,  8.256.004 ,  100.236.879 
Sul,  2.300.699 ,  2.602.474 ,  2.647.015 ,  2.712.615 ,  2.744.237 ,  2.733.601 ,  2.729.981 ,  2.831.514 ,  2.746.171 ,  2.788.473 ,  2.814.731 ,  2.678.820 ,  32.330.331 
Centro-Oeste,  683.716 ,  694.360 ,  717.277 ,  782.062 ,  776.968 ,  754.078 ,  782.894 ,  829.957 ,  813.739 ,  803.974 ,  805.936 ,  767.873 ,  9.212.834 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  148.769 ,  139.479 ,  158.845 ,  161.681 ,  158.959 ,  153.346 ,  15.422 ,  16.222 ,  16.215 ,  17.823 ,  16.348 ,  15.253 ,  1.018.362 
Norte,  1.527.879 ,  1.400.141 ,  1.557.653 ,  1.538.059 ,  1.509.557 ,  1.448.745 ,  1.686.966 ,  1.706.502 ,  1.594.465 ,  1.628.040 ,  1.576.319 ,  1.632.006 ,  18.806.332 
Nordeste,  1.853.213 ,  1.759.280 ,  1.865.485 ,  1.897.374 ,  1.885.635 ,  1.839.086 ,  1.928.579 ,  1.902.798 ,  1.871.632 ,  1.951.533 ,  1.884.150 ,  1.894.398 ,  22.533.163 
Sudeste/C.Oeste,  8.538.962 ,  8.884.705 ,  8.919.033 ,  9.282.511 ,  9.270.976 ,  9.151.280 ,  9.129.537 ,  9.429.278 ,  9.365.224 ,  9.400.827 ,  9.518.838 ,  9.100.962 ,  109.992.133 
Sul,  2.300.699 ,  2.602.474 ,  2.647.015 ,  2.712.615 ,  2.744.237 ,  2.733.601 ,  2.729.981 ,  2.831.514 ,  2.746.171 ,  2.788.473 ,  2.814.731 ,  2.678.820 ,  32.330.331 
,,,,,,,,,,,,,
,2012,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  14.567.025 ,  15.059.393 ,  15.578.758 ,  15.530.109 ,  15.264.202 ,  15.158.828 ,  15.213.922 ,  15.627.848 ,  15.573.061 ,  15.547.744 ,  15.470.109 ,  14.833.841 ,  183.424.839 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
NORTE,  1.227.090 ,  1.207.458 ,  1.289.056 ,  1.195.259 ,  1.223.341 ,  1.154.501 ,  1.185.483 ,  1.198.167 ,  1.153.441 ,  1.191.284 ,  1.126.450 ,  1.123.279 ,  14.274.809 
NORDESTE,  2.381.665 ,  2.317.090 ,  2.470.223 ,  2.405.568 ,  2.455.473 ,  2.274.534 ,  2.404.130 ,  2.480.087 ,  2.451.344 ,  2.430.348 ,  2.428.398 ,  2.403.412 ,  28.902.272 
SUDESTE,  8.004.138 ,  8.292.046 ,  8.440.739 ,  8.642.446 ,  8.371.133 ,  8.448.415 ,  8.322.721 ,  8.540.168 ,  8.614.670 ,  8.569.742 ,  8.573.104 ,  7.967.830 ,  100.787.152 
SUL,  2.277.437 ,  2.555.500 ,  2.654.943 ,  2.607.045 ,  2.480.567 ,  2.588.741 ,  2.605.383 ,  2.689.543 ,  2.626.978 ,  2.595.794 ,  2.648.674 ,  2.585.629 ,  30.916.233 
C.OESTE,  676.695 ,  687.299 ,  723.797 ,  679.791 ,  733.688 ,  692.637 ,  696.205 ,  719.883 ,  726.628 ,  760.576 ,  693.483 ,  753.691 ,  8.544.373 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  153.311 ,  175.076 ,  175.964 ,  160.228 ,  163.315 ,  153.531 ,  151.072 ,  172.382 ,  156.782 ,  167.379 ,  162.197 ,  136.067 ,  1.927.304 
Norte,  1.684.771 ,  1.607.590 ,  1.702.947 ,  1.631.318 ,  1.672.609 ,  1.562.953 ,  1.596.176 ,  1.605.678 ,  1.572.119 ,  1.588.469 ,  1.498.646 ,  1.531.550 ,  19.254.826 
Nordeste,  1.735.090 ,  1.708.525 ,  1.830.655 ,  1.772.481 ,  1.799.882 ,  1.673.406 ,  1.805.773 ,  1.859.747 ,  1.838.946 ,  1.828.060 ,  1.853.390 ,  1.823.489 ,  21.529.444 
Sudeste/C.Oeste,  8.716.416 ,  9.012.702 ,  9.214.249 ,  9.359.037 ,  9.147.829 ,  9.180.197 ,  9.055.518 ,  9.300.498 ,  9.378.236 ,  9.368.042 ,  9.307.202 ,  8.757.106 ,  109.797.032 
Sul,  2.277.437 ,  2.555.500 ,  2.654.943 ,  2.607.045 ,  2.480.567 ,  2.588.741 ,  2.605.383 ,  2.689.543 ,  2.626.978 ,  2.595.794 ,  2.648.674 ,  2.585.629 ,  30.916.233 
,,,,,,,,,,,,,
,2011,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  14.467.186 ,  14.486.700 ,  15.188.345 ,  15.334.508 ,  15.254.580 ,  15.387.057 ,  15.435.674 ,  15.853.166 ,  15.731.400 ,  15.670.618 ,  15.484.260 ,  15.282.054 ,  183.575.548 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
NORTE,  1.143.714 ,  1.072.677 ,  1.198.426 ,  1.170.586 ,  1.189.244 ,  1.177.387 ,  1.216.444 ,  1.226.399 ,  1.187.593 ,  1.249.837 ,  1.182.417 ,  1.211.039 ,  14.225.763 
NORDESTE,  2.299.052 ,  2.100.852 ,  2.436.151 ,  2.406.830 ,  2.400.047 ,  2.373.296 ,  2.474.532 ,  2.548.648 ,  2.456.364 ,  2.479.536 ,  2.398.891 ,  2.365.679 ,  28.739.878 
SUDESTE,  8.236.130 ,  8.295.036 ,  8.345.401 ,  8.606.025 ,  8.421.831 ,  8.614.877 ,  8.522.025 ,  8.763.759 ,  8.795.554 ,  8.608.766 ,  8.698.497 ,  8.472.685 ,  102.380.586 
SUL,  2.263.560 ,  2.468.655 ,  2.600.288 ,  2.555.782 ,  2.613.650 ,  2.597.122 ,  2.574.899 ,  2.651.379 ,  2.595.756 ,  2.634.417 ,  2.522.348 ,  2.544.109 ,  30.621.965 
C.OESTE,  524.730 ,  549.480 ,  608.079 ,  595.285 ,  629.808 ,  624.375 ,  647.774 ,  662.981 ,  696.133 ,  698.062 ,  682.107 ,  688.542 ,  7.607.356 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  143.793 ,  151.145 ,  149.094 ,  153.388 ,  155.512 ,  155.513 ,  157.469 ,  170.015 ,  162.686 ,  171.258 ,  166.292 ,  153.320 ,  1.889.485 
Norte,  1.646.115 ,  1.494.686 ,  1.689.215 ,  1.652.672 ,  1.701.942 ,  1.668.865 ,  1.724.367 ,  1.733.789 ,  1.665.633 ,  1.727.742 ,  1.638.073 ,  1.674.837 ,  20.017.936 
Nordeste,  1.619.133 ,  1.495.723 ,  1.762.281 ,  1.737.557 ,  1.699.790 ,  1.690.889 ,  1.771.093 ,  1.833.126 ,  1.775.930 ,  1.793.503 ,  1.739.465 ,  1.709.951 ,  20.628.441 
Sudeste/C.Oeste,  8.794.585 ,  8.876.491 ,  8.987.467 ,  9.235.109 ,  9.083.686 ,  9.274.668 ,  9.207.846 ,  9.464.857 ,  9.531.395 ,  9.343.698 ,  9.418.082 ,  9.199.837 ,  110.417.721 
Sul,  2.263.560 ,  2.468.655 ,  2.600.288 ,  2.555.782 ,  2.613.650 ,  2.597.122 ,  2.574.899 ,  2.651.379 ,  2.595.756 ,  2.634.417 ,  2.522.348 ,  2.544.109 ,  30.621.965 
,,,,,,,,,,,,,
,2010,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  13.424.547 ,  14.077.520 ,  14.765.879 ,  14.921.086 ,  15.025.175 ,  15.179.562 ,  15.303.363 ,  15.456.385 ,  15.405.246 ,  15.434.091 ,  15.316.639 ,  15.168.814 ,  179.478.307 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.058.953 ,  1.005.539 ,  1.087.391 ,  1.075.714 ,  1.117.008 ,  1.102.059 ,  1.123.716 ,  1.147.489 ,  1.131.039 ,  1.153.543 ,  1.123.001 ,  1.139.047 ,  13.264.499 
Nordeste,  2.396.403 ,  2.319.484 ,  2.545.879 ,  2.413.117 ,  2.498.868 ,  2.475.946 ,  2.529.928 ,  2.501.509 ,  2.489.714 ,  2.574.711 ,  2.458.766 ,  2.383.534 ,  29.587.859 
Sudeste,  7.348.949 ,  7.871.394 ,  8.094.400 ,  8.406.675 ,  8.324.792 ,  8.546.983 ,  8.520.574 ,  8.694.721 ,  8.725.859 ,  8.657.739 ,  8.702.507 ,  8.611.134 ,  100.505.727 
Sul,  2.103.829 ,  2.363.640 ,  2.500.191 ,  2.484.250 ,  2.540.499 ,  2.499.092 ,  2.556.817 ,  2.537.355 ,  2.491.263 ,  2.494.709 ,  2.497.801 ,  2.506.253 ,  29.575.699 
Centro-Oeste,  516.413 ,  517.463 ,  538.018 ,  541.330 ,  544.008 ,  555.482 ,  572.328 ,  575.311 ,  567.371 ,  553.389 ,  534.564 ,  528.846 ,  6.544.523 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  129.824 ,  140.293 ,  135.326 ,  149.782 ,  146.712 ,  149.994 ,  139.678 ,  157.894 ,  155.222 ,  161.589 ,  159.768 ,  145.431 ,  1.771.513 
Norte,  1.574.092 ,  1.441.430 ,  1.578.960 ,  1.534.172 ,  1.591.142 ,  1.555.455 ,  1.616.901 ,  1.634.637 ,  1.598.454 ,  1.637.433 ,  1.582.919 ,  1.642.752 ,  18.988.347 
Nordeste,  1.722.558 ,  1.716.002 ,  1.889.692 ,  1.773.223 ,  1.845.452 ,  1.837.162 ,  1.864.347 ,  1.823.455 ,  1.832.796 ,  1.894.320 ,  1.805.218 ,  1.701.005 ,  21.705.230 
Sudeste/C.Oeste,  7.894.244 ,  8.416.155 ,  8.661.710 ,  8.979.659 ,  8.901.370 ,  9.137.859 ,  9.125.620 ,  9.303.044 ,  9.327.511 ,  9.246.040 ,  9.270.933 ,  9.173.373 ,  107.437.518 
Sul,  2.103.829 ,  2.363.640 ,  2.500.191 ,  2.484.250 ,  2.540.499 ,  2.499.092 ,  2.556.817 ,  2.537.355 ,  2.491.263 ,  2.494.709 ,  2.497.801 ,  2.506.253 ,  29.575.699 
,,,,,,,,,,,,,
,2009,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  11.923.920 ,  12.337.343 ,  13.049.483 ,  13.199.596 ,  12.976.381 ,  13.216.791 ,  13.610.773 ,  14.061.451 ,  14.227.326 ,  14.551.750 ,  14.415.204 ,  14.228.645 ,  161.798.662 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.037.755 ,  913.234 ,  994.988 ,  1.003.787 ,  1.008.672 ,  1.055.170 ,  1.059.580 ,  1.067.632 ,  1.037.046 ,  1.078.596 ,  1.062.416 ,  1.051.091 ,  12.369.967 
Nordeste,  2.188.819 ,  2.100.025 ,  2.315.996 ,  2.197.203 ,  2.226.386 ,  2.200.537 ,  2.289.010 ,  2.380.810 ,  2.387.863 ,  2.449.863 ,  2.339.666 ,  2.412.350 ,  27.488.528 
Sudeste,  6.430.384 ,  6.748.877 ,  6.940.310 ,  7.200.761 ,  7.042.743 ,  7.179.707 ,  7.391.798 ,  7.724.095 ,  7.902.183 ,  8.013.929 ,  8.103.644 ,  7.855.316 ,  88.533.748 
Sul,  1.817.769 ,  2.083.857 ,  2.269.584 ,  2.258.660 ,  2.157.697 ,  2.258.974 ,  2.306.998 ,  2.323.431 ,  2.326.758 ,  2.408.122 ,  2.363.884 ,  2.387.378 ,  26.963.112 
Centro-Oeste,  449.193 ,  491.350 ,  528.605 ,  539.185 ,  540.883 ,  522.403 ,  563.387 ,  565.483 ,  573.476 ,  601.240 ,  545.593 ,  522.510 ,  6.443.307 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  142.027 ,  145.378 ,  151.491 ,  151.211 ,  153.586 ,  156.899 ,  154.570 ,  176.665 ,  168.445 ,  184.708 ,  145.419 ,  139.839 ,  1.870.238 
Norte,  1.566.095 ,  1.340.305 ,  1.473.387 ,  1.461.022 ,  1.525.677 ,  1.512.606 ,  1.547.170 ,  1.530.746 ,  1.494.857 ,  1.535.969 ,  1.520.706 ,  1.545.015 ,  18.053.555 
Nordeste,  1.519.844 ,  1.529.239 ,  1.687.421 ,  1.589.939 ,  1.556.967 ,  1.587.507 ,  1.648.212 ,  1.742.351 ,  1.762.934 ,  1.809.047 ,  1.706.323 ,  1.750.096 ,  19.889.880 
Sudeste/C.Oeste,  6.878.185 ,  7.238.564 ,  7.467.600 ,  7.738.764 ,  7.582.454 ,  7.700.805 ,  7.953.823 ,  8.288.258 ,  8.474.332 ,  8.613.904 ,  8.678.872 ,  8.406.317 ,  95.021.877 
Sul,  1.817.769 ,  2.083.857 ,  2.269.584 ,  2.258.660 ,  2.157.697 ,  2.258.974 ,  2.306.998 ,  2.323.431 ,  2.326.758 ,  2.408.122 ,  2.363.884 ,  2.387.378 ,  26.963.112 
,,,,,,,,,,,,,
,2008,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  13.793.348 ,  13.966.620 ,  14.654.558 ,  14.525.049 ,  14.791.423 ,  14.780.520 ,  15.154.269 ,  15.411.790 ,  15.180.074 ,  15.386.185 ,  14.773.048 ,  13.417.173 ,  175.834.058 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.018.836 ,  994.743 ,  1.056.570 ,  1.028.025 ,  1.045.144 ,  1.076.699 ,  1.088.127 ,  1.104.095 ,  1.097.599 ,  1.141.517 ,  1.082.316 ,  1.059.609 ,  12.793.280 
Nordeste,  2.450.368 ,  2.345.793 ,  2.463.791 ,  2.431.140 ,  2.555.968 ,  2.460.915 ,  2.520.052 ,  2.544.383 ,  2.523.542 ,  2.542.113 ,  2.431.768 ,  2.332.715 ,  29.602.549 
Sudeste,  7.733.400 ,  7.795.758 ,  8.217.728 ,  8.124.682 ,  8.244.852 ,  8.273.796 ,  8.470.316 ,  8.715.979 ,  8.557.011 ,  8.623.648 ,  8.358.730 ,  7.399.288 ,  98.515.188 
Sul,  2.119.140 ,  2.365.869 ,  2.447.493 ,  2.445.728 ,  2.395.505 ,  2.447.151 ,  2.519.353 ,  2.513.341 ,  2.462.391 ,  2.511.561 ,  2.360.372 ,  2.137.241 ,  28.725.145 
Centro-Oeste,  471.604 ,  464.457 ,  468.976 ,  495.474 ,  549.954 ,  521.959 ,  556.421 ,  533.992 ,  539.531 ,  567.346 ,  539.862 ,  488.320 ,  6.197.896 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  161.817 ,  164.359 ,  173.100 ,  169.760 ,  176.565 ,  181.376 ,  178.733 ,  191.264 ,  192.066 ,  190.091 ,  189.999 ,  164.173 ,  2.133.303 
Norte,  1.538.454 ,  1.461.594 ,  1.561.314 ,  1.506.761 ,  1.543.212 ,  1.557.024 ,  1.603.447 ,  1.601.732 ,  1.577.983 ,  1.643.135 ,  1.555.944 ,  1.577.628 ,  18.728.229 
Nordeste,  1.770.843 ,  1.716.664 ,  1.788.182 ,  1.785.257 ,  1.883.773 ,  1.802.190 ,  1.828.887 ,  1.858.124 ,  1.853.874 ,  1.852.795 ,  1.770.338 ,  1.653.169 ,  21.564.096 
Sudeste/C.Oeste,  8.203.094 ,  8.258.134 ,  8.684.469 ,  8.617.543 ,  8.792.368 ,  8.792.779 ,  9.023.849 ,  9.247.329 ,  9.093.760 ,  9.188.603 ,  8.896.395 ,  7.884.962 ,  104.683.285 
Sul,  2.119.140 ,  2.365.869 ,  2.447.493 ,  2.445.728 ,  2.395.505 ,  2.447.151 ,  2.519.353 ,  2.513.341 ,  2.462.391 ,  2.511.561 ,  2.360.372 ,  2.137.241 ,  28.725.145 
,,,,,,,,,,,,,
,2007,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  13.592.121 ,  13.683.634 ,  14.276.498 ,  14.511.123 ,  14.557.756 ,  14.582.312 ,  14.569.203 ,  14.860.003 ,  14.866.278 ,  14.952.079 ,  15.025.144 ,  14.892.623 ,  174.368.774 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  1.001.672 ,  939.507 ,  1.021.864 ,  993.228 ,  1.044.904 ,  1.028.834 ,  1.057.886 ,  1.073.292 ,  1.047.069 ,  1.089.167 ,  1.060.552 ,  1.079.234 ,  12.437.209 
Nordeste,  2.346.146 ,  2.151.323 ,  2.336.520 ,  2.332.459 ,  2.378.276 ,  2.350.757 ,  2.464.630 ,  2.497.613 ,  2.444.460 ,  2.545.273 ,  2.485.964 ,  2.544.495 ,  28.877.916 
Sudeste,  7.828.726 ,  7.966.169 ,  8.156.928 ,  8.415.087 ,  8.352.175 ,  8.376.953 ,  8.223.929 ,  8.409.270 ,  8.606.355 ,  8.466.749 ,  8.655.071 ,  8.518.635 ,  99.976.047 
Sul,  1.973.574 ,  2.179.652 ,  2.279.174 ,  2.276.808 ,  2.278.877 ,  2.348.131 ,  2.334.740 ,  2.364.694 ,  2.296.248 ,  2.378.625 ,  2.362.177 ,  2.307.713 ,  27.380.413 
Centro-Oeste,  442.003 ,  446.983 ,  482.012 ,  493.541 ,  503.524 ,  477.637 ,  488.018 ,  515.134 ,  472.146 ,  472.265 ,  461.380 ,  442.546 ,  5.697.189 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  146.216 ,  155.353 ,  158.684 ,  162.128 ,  164.124 ,  170.890 ,  164.201 ,  174.346 ,  179.510 ,  180.817 ,  181.941 ,  171.181 ,  2.009.391 
Norte,  1.527.293 ,  1.390.211 ,  1.529.637 ,  1.481.276 ,  1.557.301 ,  1.508.514 ,  1.570.739 ,  1.587.142 ,  1.528.949 ,  1.592.280 ,  1.543.875 ,  1.591.842 ,  18.409.059 
Nordeste,  1.676.740 ,  1.547.895 ,  1.672.712 ,  1.684.916 ,  1.704.218 ,  1.702.391 ,  1.789.892 ,  1.811.733 ,  1.785.785 ,  1.863.759 ,  1.823.119 ,  1.862.980 ,  20.926.140 
Sudeste/C.Oeste,  8.268.298 ,  8.410.523 ,  8.636.291 ,  8.905.995 ,  8.853.236 ,  8.852.386 ,  8.709.631 ,  8.922.088 ,  9.075.786 ,  8.936.598 ,  9.114.032 ,  8.958.907 ,  105.643.771 
Sul,  1.973.574 ,  2.179.652 ,  2.279.174 ,  2.276.808 ,  2.278.877 ,  2.348.131 ,  2.334.740 ,  2.364.694 ,  2.296.248 ,  2.378.625 ,  2.362.177 ,  2.307.713 ,  27.380.413 
,,,,,,,,,,,,,
,2006,,,,,,,,,,,,
TOTAL INDUSTRIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  12.851.401 ,  13.044.331 ,  13.382.327 ,  13.531.808 ,  13.406.754 ,  13.568.688 ,  13.696.551 ,  14.164.040 ,  13.825.482 ,  13.952.616 ,  13.989.838 ,  13.766.563 ,  163.180.401 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  959.507 ,  898.998 ,  986.674 ,  962.768 ,  989.261 ,  969.702 ,  998.856 ,  1.027.668 ,  1.005.214 ,  1.025.941 ,  1.003.098 ,  1.017.455 ,  11.845.143 
Nordeste,  2.209.932 ,  2.065.905 ,  2.273.993 ,  2.218.405 ,  2.209.977 ,  2.222.917 ,  2.281.264 ,  2.363.385 ,  2.309.747 ,  2.384.511 ,  2.302.684 ,  2.303.705 ,  27.146.423 
Sudeste,  7.352.617 ,  7.567.739 ,  7.503.661 ,  7.745.038 ,  7.592.674 ,  7.722.371 ,  7.736.313 ,  8.024.273 ,  7.876.455 ,  7.889.940 ,  8.027.414 ,  7.857.892 ,  92.896.388 
Sul,  1.915.944 ,  2.084.454 ,  2.165.591 ,  2.162.331 ,  2.181.245 ,  2.208.095 ,  2.211.595 ,  2.262.835 ,  2.185.916 ,  2.196.101 ,  2.196.501 ,  2.135.110 ,  25.905.716 
