Empresa de Pesquisa Energética - EPE,,,,,,,,,,,,,
Consumo de energia elétrica na rede (MWh),,,,,,,,,,,,,
Sistema SIMPLES,,,,,,,,,,,,,
,,,,,,,,,,,,,
,2024*,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
Sul,  1.352.653 ,  1.394.509 ,  1.357.823 ,  1.383.419 ,  1.215.606 ,  1.082.493 ,  1.099.260 ,  1.095.412 ,  1.101.469 ,  1.099.866 ,  1.178.434 ,  1.256.083 ,  14.617.027 
,,,,,,,,,,,,,
,2015,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  8.076.143 ,  8.089.865 ,  7.907.780 ,  7.906.721 ,  7.363.736 ,  7.072.660 ,  6.838.562 ,  7.077.425 ,  7.161.169 ,  7.630.771 ,  7.790.700 ,  7.852.009 ,  90.767.541 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  382.901 ,  376.873 ,  391.184 ,  380.982 ,  385.433 ,  389.646 ,  416.243 ,  420.605 ,  446.105 ,  460.262 ,  447.321 ,  445.125 ,  4.942.680 
Nordeste,  1.185.404 ,  1.179.050 ,  1.197.847 ,  1.192.788 ,  1.196.284 ,  1.135.185 ,  1.083.527 ,  1.117.185 ,  1.149.289 ,  1.182.344 ,  1.210.805 ,  1.267.860 ,  14.097.568 
Sudeste,  4.476.630 ,  4.446.794 ,  4.320.106 ,  4.326.175 ,  3.979.116 ,  3.802.300 ,  3.661.598 ,  3.772.081 ,  3.780.478 ,  4.136.559 ,  4.262.362 ,  4.258.472 ,  49.222.671 
Sul,  1.423.852 ,  1.468.664 ,  1.394.635 ,  1.378.983 ,  1.203.345 ,  1.174.355 ,  1.116.501 ,  1.180.559 ,  1.161.470 ,  1.197.395 ,  1.211.843 ,  1.247.150 ,  15.158.752 
Centro-Oeste,  607.356 ,  618.484 ,  604.008 ,  627.793 ,  599.558 ,  571.174 ,  560.693 ,  586.995 ,  623.827 ,  654.211 ,  658.369 ,  633.402 ,  7.345.870 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  64.039 ,  59.731 ,  61.833 ,  61.029 ,  59.534 ,  39.704 ,  40.996 ,  42.434 ,  46.384 ,  48.639 ,  45.774 ,  45.571 ,  615.668 
Norte,  354.797 ,  354.471 ,  361.453 ,  349.710 ,  361.849 ,  384.420 ,  407.881 ,  414.458 ,  434.961 ,  447.189 ,  437.471 ,  434.520 ,  4.743.180 
Nordeste,  1.087.228 ,  1.080.684 ,  1.099.718 ,  1.095.405 ,  1.095.129 ,  1.032.325 ,  982.588 ,  1.010.322 ,  1.038.771 ,  1.071.768 ,  1.101.277 ,  1.158.541 ,  12.853.756 
Sudeste/C.Oeste,  5.146.227 ,  5.126.315 ,  4.990.141 ,  5.021.594 ,  4.643.879 ,  4.441.856 ,  4.290.596 ,  4.429.652 ,  4.479.583 ,  4.865.780 ,  4.994.335 ,  4.966.227 ,  57.396.185 
Sul,  1.423.852 ,  1.468.664 ,  1.394.635 ,  1.378.983 ,  1.203.345 ,  1.174.355 ,  1.116.501 ,  1.180.559 ,  1.161.470 ,  1.197.395 ,  1.211.843 ,  1.247.150 ,  15.158.752 
,,,,,,,,,,,,,
,2014,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  7.745.052 ,  8.204.334 ,  7.744.219 ,  7.587.765 ,  7.303.571 ,  6.862.125 ,  6.772.573 ,  6.989.447 ,  7.186.043 ,  7.615.292 ,  7.974.122 ,  7.855.916 ,  89.840.459 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  364.824 ,  356.026 ,  366.477 ,  372.337 ,  387.384 ,  389.131 ,  387.745 ,  406.366 ,  427.993 ,  420.243 ,  412.618 ,  431.540 ,  4.722.684 
Nordeste,  1.120.445 ,  1.116.123 ,  1.123.509 ,  1.130.430 ,  1.110.861 ,  1.076.772 ,  1.061.101 ,  1.085.434 ,  1.116.911 ,  1.167.133 ,  1.199.429 ,  1.200.076 ,  13.508.224 
Sudeste,  4.297.545 ,  4.571.717 ,  4.297.438 ,  4.172.930 ,  4.004.548 ,  3.705.710 ,  3.668.148 ,  3.724.566 ,  3.836.984 ,  4.140.729 ,  4.335.580 ,  4.224.267 ,  48.980.162 
Sul,  1.371.375 ,  1.552.666 ,  1.354.454 ,  1.304.682 ,  1.210.462 ,  1.129.243 ,  1.120.099 ,  1.190.076 ,  1.185.527 ,  1.228.703 ,  1.363.207 ,  1.391.738 ,  15.402.232 
Centro-Oeste,  590.863 ,  607.802 ,  602.341 ,  607.386 ,  590.316 ,  561.269 ,  535.480 ,  583.005 ,  618.628 ,  658.484 ,  663.288 ,  608.295 ,  7.227.157 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  61.495 ,  56.072 ,  56.602 ,  58.079 ,  59.686 ,  59.356 ,  59.369 ,  62.207 ,  68.099 ,  68.389 ,  68.122 ,  68.010 ,  745.486 
Norte,  332.073 ,  329.691 ,  339.519 ,  342.940 ,  358.346 ,  364.121 ,  362.067 ,  382.110 ,  393.026 ,  388.076 ,  386.672 ,  395.831 ,  4.374.472 
Nordeste,  1.027.718 ,  1.025.307 ,  1.031.626 ,  1.036.713 ,  1.018.529 ,  977.763 ,  964.932 ,  980.246 ,  1.009.801 ,  1.058.915 ,  1.089.653 ,  1.097.469 ,  12.318.672 
Sudeste/C.Oeste,  4.952.391 ,  5.240.598 ,  4.962.018 ,  4.845.351 ,  4.656.548 ,  4.331.642 ,  4.266.106 ,  4.374.808 ,  4.529.590 ,  4.871.209 ,  5.066.468 ,  4.902.868 ,  56.999.597 
Sul,  1.371.375 ,  1.552.666 ,  1.354.454 ,  1.304.682 ,  1.210.462 ,  1.129.243 ,  1.120.099 ,  1.190.076 ,  1.185.527 ,  1.228.703 ,  1.363.207 ,  1.391.738 ,  15.402.232 
,,,,,,,,,,,,,
,2013,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  7.202.468 ,  7.035.408 ,  7.146.581 ,  7.050.788 ,  6.832.911 ,  6.594.674 ,  6.453.638 ,  6.601.480 ,  6.760.321 ,  7.071.235 ,  7.382.159 ,  7.572.217 ,  83.703.880 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  347.061 ,  333.251 ,  335.947 ,  357.678 ,  360.796 ,  369.874 ,  368.353 ,  378.295 ,  380.901 ,  403.748 ,  394.478 ,  400.897 ,  4.431.279 
Nordeste,  1.041.841 ,  1.038.983 ,  1.069.844 ,  1.094.925 ,  1.056.280 ,  998.773 ,  989.871 ,  1.014.840 ,  1.030.792 ,  1.100.343 ,  1.106.281 ,  1.115.960 ,  12.658.733 
Sudeste,  3.997.152 ,  3.839.762 ,  3.901.778 ,  3.844.698 ,  3.701.361 ,  3.589.719 ,  3.474.863 ,  3.513.265 ,  3.688.878 ,  3.855.692 ,  4.049.906 ,  4.171.501 ,  45.628.575 
Sul,  1.260.627 ,  1.268.508 ,  1.268.178 ,  1.178.874 ,  1.160.503 ,  1.088.309 ,  1.080.262 ,  1.139.007 ,  1.108.043 ,  1.129.613 ,  1.219.401 ,  1.279.086 ,  14.180.411 
Centro-Oeste,  555.787 ,  554.904 ,  570.834 ,  574.613 ,  553.971 ,  547.999 ,  540.289 ,  556.073 ,  551.707 ,  581.839 ,  612.093 ,  604.773 ,  6.804.882 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  139.501 ,  131.947 ,  133.875 ,  138.887 ,  138.881 ,  144.900 ,  55.083 ,  54.998 ,  59.829 ,  61.828 ,  61.982 ,  59.586 ,  1.181.297 
Norte,  231.340 ,  228.357 ,  229.212 ,  237.873 ,  243.945 ,  251.554 ,  339.843 ,  354.528 ,  352.889 ,  373.923 ,  363.921 ,  369.631 ,  3.577.016 
Nordeste,  959.714 ,  956.074 ,  984.736 ,  1.012.988 ,  971.381 ,  910.627 ,  901.072 ,  922.786 ,  937.456 ,  1.000.980 ,  1.009.885 ,  1.022.926 ,  11.590.625 
Sudeste/C.Oeste,  4.611.286 ,  4.450.522 ,  4.530.580 ,  4.482.166 ,  4.318.201 ,  4.199.284 ,  4.077.378 ,  4.130.161 ,  4.302.104 ,  4.504.891 ,  4.726.970 ,  4.840.988 ,  53.174.531 
Sul,  1.260.627 ,  1.268.508 ,  1.268.178 ,  1.178.874 ,  1.160.503 ,  1.088.309 ,  1.080.262 ,  1.139.007 ,  1.108.043 ,  1.129.613 ,  1.219.401 ,  1.279.086 ,  14.180.411 
,,,,,,,,,,,,,
,2012,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  6.466.277 ,  6.608.141 ,  7.036.828 ,  6.856.040 ,  6.416.533 ,  6.281.700 ,  6.033.383 ,  6.303.157 ,  6.501.886 ,  6.591.504 ,  7.051.341 ,  7.079.565 ,  79.226.356 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
NORTE,  317.279 ,  318.568 ,  337.721 ,  327.529 ,  342.349 ,  345.116 ,  337.284 ,  363.541 ,  359.160 ,  367.210 ,  369.796 ,  357.563 ,  4.143.116 
NORDESTE,  973.416 ,  936.435 ,  989.802 ,  971.116 ,  990.934 ,  956.091 ,  911.282 ,  949.890 ,  937.373 ,  977.689 ,  998.921 ,  1.027.733 ,  11.620.682 
SUDESTE,  3.512.097 ,  3.587.243 ,  3.863.736 ,  3.812.378 ,  3.479.759 ,  3.433.501 ,  3.262.130 ,  3.403.874 ,  3.562.736 ,  3.608.276 ,  3.916.528 ,  3.869.697 ,  43.311.955 
SUL,  1.165.206 ,  1.246.471 ,  1.307.533 ,  1.194.042 ,  1.075.805 ,  1.035.927 ,  1.022.002 ,  1.077.418 ,  1.099.317 ,  1.073.768 ,  1.182.226 ,  1.260.976 ,  13.740.690 
C.OESTE,  498.280 ,  519.423 ,  538.035 ,  550.976 ,  527.687 ,  511.065 ,  500.685 ,  508.434 ,  543.301 ,  564.561 ,  583.870 ,  563.596 ,  6.409.913 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  125.384 ,  138.530 ,  134.404 ,  128.713 ,  133.392 ,  137.028 ,  135.674 ,  141.992 ,  140.715 ,  146.969 ,  145.840 ,  142.932 ,  1.651.573 
Norte,  214.586 ,  200.278 ,  214.609 ,  216.398 ,  232.579 ,  230.939 ,  221.123 ,  237.354 ,  235.400 ,  241.079 ,  238.764 ,  239.049 ,  2.722.158 
Nordeste,  896.463 ,  863.302 ,  914.305 ,  894.439 ,  908.180 ,  872.577 ,  834.236 ,  867.262 ,  855.115 ,  891.108 ,  915.923 ,  941.923 ,  10.654.833 
Sudeste/C.Oeste,  4.064.639 ,  4.159.559 ,  4.465.976 ,  4.422.449 ,  4.066.578 ,  4.005.229 ,  3.820.348 ,  3.979.131 ,  4.171.340 ,  4.238.580 ,  4.568.588 ,  4.494.685 ,  50.457.102 
Sul,  1.165.206 ,  1.246.471 ,  1.307.533 ,  1.194.042 ,  1.075.805 ,  1.035.927 ,  1.022.002 ,  1.077.418 ,  1.099.317 ,  1.073.768 ,  1.182.226 ,  1.260.976 ,  13.740.690 
,,,,,,,,,,,,,
,2011,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  6.250.067 ,  6.330.954 ,  6.373.328 ,  6.297.738 ,  6.002.047 ,  5.718.674 ,  5.654.276 ,  5.879.222 ,  6.113.102 ,  6.156.478 ,  6.207.693 ,  6.497.944 ,  73.481.523 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
NORTE,  287.442 ,  269.817 ,  281.341 ,  287.353 ,  296.332 ,  317.205 ,  312.853 ,  325.461 ,  338.933 ,  336.425 ,  327.343 ,  336.838 ,  3.717.343 
NORDESTE,  900.535 ,  863.871 ,  915.968 ,  906.484 ,  871.547 ,  853.586 ,  843.446 ,  874.836 ,  886.611 ,  918.578 ,  933.587 ,  993.314 ,  10.762.363 
SUDESTE,  3.487.149 ,  3.573.759 ,  3.553.530 ,  3.512.605 ,  3.310.453 ,  3.113.468 ,  3.078.427 ,  3.194.445 ,  3.355.404 ,  3.359.320 ,  3.402.946 ,  3.524.609 ,  40.466.115 
SUL,  1.111.866 ,  1.149.499 ,  1.130.888 ,  1.079.477 ,  1.036.168 ,  975.806 ,  960.757 ,  998.381 ,  1.013.575 ,  1.020.582 ,  1.036.634 ,  1.126.012 ,  12.639.645 
C.OESTE,  463.075 ,  474.008 ,  491.601 ,  511.819 ,  487.547 ,  458.609 ,  458.793 ,  486.099 ,  518.579 ,  521.573 ,  507.183 ,  517.171 ,  5.896.057 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  112.053 ,  106.818 ,  109.308 ,  111.963 ,  112.171 ,  119.912 ,  119.903 ,  126.443 ,  134.169 ,  133.146 ,  127.431 ,  129.062 ,  1.442.379 
Norte,  195.007 ,  178.996 ,  193.660 ,  196.957 ,  202.887 ,  219.807 ,  212.981 ,  221.204 ,  228.096 ,  224.830 ,  220.619 ,  230.109 ,  2.525.153 
Nordeste,  831.047 ,  800.828 ,  848.892 ,  835.357 ,  801.918 ,  779.584 ,  770.571 ,  798.234 ,  807.663 ,  840.270 ,  855.855 ,  913.724 ,  9.883.943 
Sudeste/C.Oeste,  4.000.094 ,  4.094.813 ,  4.090.580 ,  4.073.984 ,  3.848.903 ,  3.623.565 ,  3.590.064 ,  3.734.960 ,  3.929.599 ,  3.937.650 ,  3.967.154 ,  4.099.037 ,  46.990.403 
Sul,  1.111.866 ,  1.149.499 ,  1.130.888 ,  1.079.477 ,  1.036.168 ,  975.806 ,  960.757 ,  998.381 ,  1.013.575 ,  1.020.582 ,  1.036.634 ,  1.126.012 ,  12.639.645 
,,,,,,,,,,,,,
,2010,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  5.850.652 ,  5.885.129 ,  6.162.429 ,  6.009.647 ,  5.657.847 ,  5.420.061 ,  5.223.668 ,  5.451.232 ,  5.657.844 ,  5.712.706 ,  5.833.309 ,  6.305.473 ,  69.169.997 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  266.606 ,  258.873 ,  276.651 ,  286.058 ,  285.313 ,  294.885 ,  287.235 ,  293.976 ,  310.910 ,  316.766 ,  308.172 ,  304.723 ,  3.490.168 
Nordeste,  833.708 ,  817.319 ,  907.111 ,  860.800 ,  871.460 ,  842.657 ,  802.952 ,  809.353 ,  823.253 ,  868.076 ,  910.543 ,  958.912 ,  10.306.144 
Sudeste,  3.260.027 ,  3.293.548 ,  3.408.517 ,  3.346.021 ,  3.122.012 ,  2.950.238 ,  2.820.500 ,  3.001.909 ,  3.116.562 ,  3.132.785 ,  3.179.251 ,  3.524.145 ,  38.155.515 
Sul,  1.048.372 ,  1.063.736 ,  1.091.851 ,  1.045.106 ,  929.995 ,  895.372 ,  893.902 ,  915.299 ,  939.703 ,  914.797 ,  960.696 ,  1.033.456 ,  11.732.285 
Centro-Oeste,  441.939 ,  451.653 ,  478.299 ,  471.662 ,  449.067 ,  436.909 ,  419.079 ,  430.695 ,  467.416 ,  480.282 ,  474.647 ,  484.237 ,  5.485.885 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  105.781 ,  100.420 ,  101.653 ,  112.391 ,  109.509 ,  113.503 ,  109.517 ,  115.315 ,  121.220 ,  121.988 ,  120.860 ,  116.958 ,  1.349.115 
Norte,  178.973 ,  177.728 ,  200.971 ,  191.504 ,  197.229 ,  203.775 ,  197.223 ,  207.588 ,  212.592 ,  214.056 ,  210.083 ,  207.281 ,  2.399.003 
Nordeste,  771.546 ,  756.432 ,  838.235 ,  794.694 ,  802.908 ,  775.473 ,  735.718 ,  735.875 ,  751.479 ,  794.110 ,  836.536 ,  889.953 ,  9.482.959 
Sudeste/C.Oeste,  3.745.980 ,  3.786.813 ,  3.929.719 ,  3.865.952 ,  3.618.206 ,  3.431.938 ,  3.287.308 ,  3.477.155 ,  3.632.850 ,  3.667.755 ,  3.705.134 ,  4.057.825 ,  44.206.635 
Sul,  1.048.372 ,  1.063.736 ,  1.091.851 ,  1.045.106 ,  929.995 ,  895.372 ,  893.902 ,  915.299 ,  939.703 ,  914.797 ,  960.696 ,  1.033.456 ,  11.732.285 
,,,,,,,,,,,,,
,2009,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  5.367.747 ,  5.442.517 ,  5.698.327 ,  5.685.560 ,  5.247.517 ,  5.031.436 ,  4.996.843 ,  5.129.084 ,  5.304.022 ,  5.493.177 ,  5.763.756 ,  6.094.576 ,  65.254.562 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  249.229 ,  237.819 ,  236.283 ,  241.730 ,  245.073 ,  255.387 ,  261.549 ,  270.606 ,  283.421 ,  283.368 ,  288.432 ,  291.678 ,  3.144.575 
Nordeste,  775.561 ,  762.097 ,  780.341 ,  797.078 ,  749.042 ,  740.745 ,  738.731 ,  768.563 ,  779.862 ,  825.015 ,  835.007 ,  896.312 ,  9.448.354 
Sudeste,  2.989.284 ,  3.049.301 ,  3.230.457 ,  3.167.307 ,  2.929.088 ,  2.782.927 ,  2.758.765 ,  2.816.727 ,  2.949.799 ,  3.066.268 ,  3.227.613 ,  3.413.601 ,  36.381.137 
Sul,  940.797 ,  973.068 ,  1.014.927 ,  1.016.634 ,  897.256 ,  845.908 ,  832.818 ,  847.192 ,  858.948 ,  870.072 ,  959.801 ,  1.035.231 ,  11.092.652 
Centro-Oeste,  412.876 ,  420.232 ,  436.319 ,  462.811 ,  427.058 ,  406.469 ,  404.980 ,  425.996 ,  431.992 ,  448.454 ,  452.903 ,  457.754 ,  5.187.844 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  134.875 ,  131.551 ,  127.683 ,  133.410 ,  139.992 ,  140.623 ,  139.840 ,  150.421 ,  157.808 ,  159.338 ,  115.063 ,  115.314 ,  1.645.918 
Norte,  171.986 ,  160.961 ,  163.518 ,  162.847 ,  158.222 ,  172.583 ,  185.704 ,  187.225 ,  194.273 ,  193.271 ,  191.424 ,  187.905 ,  2.129.919 
Nordeste,  719.547 ,  708.998 ,  726.737 ,  743.845 ,  697.217 ,  684.206 ,  676.099 ,  702.863 ,  712.575 ,  757.203 ,  770.567 ,  839.581 ,  8.739.438 
Sudeste/C.Oeste,  3.400.542 ,  3.467.939 ,  3.665.462 ,  3.628.824 ,  3.354.830 ,  3.188.116 ,  3.162.382 ,  3.241.383 ,  3.380.418 ,  3.513.293 ,  3.726.901 ,  3.916.545 ,  41.646.635 
Sul,  940.797 ,  973.068 ,  1.014.927 ,  1.016.634 ,  897.256 ,  845.908 ,  832.818 ,  847.192 ,  858.948 ,  870.072 ,  959.801 ,  1.035.231 ,  11.092.652 
,,,,,,,,,,,,,
,2008,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  5.227.522 ,  5.190.004 ,  5.242.256 ,  5.206.102 ,  5.090.517 ,  4.829.191 ,  4.790.579 ,  4.984.063 ,  5.104.420 ,  5.260.713 ,  5.501.496 ,  5.386.038 ,  61.812.900 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  230.613 ,  223.092 ,  225.883 ,  228.057 ,  235.734 ,  240.994 ,  244.538 ,  257.333 ,  272.428 ,  272.712 ,  267.746 ,  263.904 ,  2.963.034 
Nordeste,  755.506 ,  733.385 ,  750.417 ,  729.704 ,  731.481 ,  701.720 ,  697.764 ,  701.448 ,  727.887 ,  779.849 ,  783.883 ,  815.131 ,  8.908.174 
Sudeste,  2.955.693 ,  2.937.432 ,  2.924.592 ,  2.918.220 ,  2.896.774 ,  2.695.492 ,  2.685.032 ,  2.791.889 ,  2.844.662 ,  2.955.147 ,  3.108.391 ,  2.971.975 ,  34.685.299 
Sul,  917.398 ,  908.819 ,  940.638 ,  921.767 ,  833.209 ,  809.086 ,  795.902 ,  839.748 ,  839.605 ,  835.353 ,  894.521 ,  917.164 ,  10.453.210 
Centro-Oeste,  368.312 ,  387.276 ,  400.726 ,  408.354 ,  393.319 ,  381.899 ,  367.343 ,  393.645 ,  419.838 ,  417.652 ,  446.955 ,  417.864 ,  4.803.183 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  126.553 ,  124.241 ,  123.365 ,  126.331 ,  129.727 ,  130.128 ,  131.541 ,  142.738 ,  147.494 ,  146.188 ,  149.025 ,  143.386 ,  1.620.717 
Norte,  158.773 ,  149.541 ,  156.996 ,  153.539 ,  161.903 ,  167.860 ,  172.653 ,  178.078 ,  188.226 ,  192.360 ,  184.218 ,  183.688 ,  2.047.834 
Nordeste,  703.545 ,  685.452 ,  698.415 ,  680.336 ,  678.119 ,  647.255 ,  640.663 ,  640.657 ,  667.465 ,  716.395 ,  720.731 ,  754.014 ,  8.233.047 
Sudeste/C.Oeste,  3.321.253 ,  3.321.951 ,  3.322.842 ,  3.324.129 ,  3.287.559 ,  3.074.862 ,  3.049.820 ,  3.182.842 ,  3.261.630 ,  3.370.417 ,  3.553.001 ,  3.387.786 ,  39.458.092 
Sul,  917.398 ,  908.819 ,  940.638 ,  921.767 ,  833.209 ,  809.086 ,  795.902 ,  839.748 ,  839.605 ,  835.353 ,  894.521 ,  917.164 ,  10.453.210 
,,,,,,,,,,,,,
,2007,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  4.941.580 ,  4.923.943 ,  5.099.470 ,  5.287.341 ,  4.864.118 ,  4.587.140 ,  4.486.888 ,  4.520.225 ,  4.787.183 ,  4.881.812 ,  5.105.641 ,  5.161.662 ,  58.647.003 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  220.446 ,  215.023 ,  212.495 ,  223.502 ,  227.031 ,  235.693 ,  229.867 ,  234.881 ,  247.138 ,  246.043 ,  249.274 ,  245.754 ,  2.787.147 
Nordeste,  708.971 ,  687.911 ,  678.862 ,  709.879 ,  694.475 ,  680.629 ,  656.287 ,  672.509 ,  655.473 ,  704.745 ,  738.916 ,  757.671 ,  8.346.328 
Sudeste,  2.789.730 ,  2.786.112 ,  2.939.192 ,  3.043.236 ,  2.764.729 ,  2.581.799 ,  2.522.240 ,  2.513.753 ,  2.738.950 ,  2.748.375 ,  2.904.284 ,  2.916.529 ,  33.248.929 
Sul,  874.357 ,  877.843 ,  901.913 ,  912.558 ,  822.368 ,  752.167 ,  742.666 ,  761.564 ,  788.053 ,  798.207 ,  832.584 ,  863.827 ,  9.928.107 
Centro-Oeste,  348.076 ,  357.054 ,  367.008 ,  398.166 ,  355.515 ,  336.852 ,  335.828 ,  337.518 ,  357.569 ,  384.442 ,  380.583 ,  377.881 ,  4.336.492 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  120.817 ,  119.680 ,  118.042 ,  124.134 ,  124.918 ,  127.927 ,  126.621 ,  126.930 ,  135.957 ,  134.654 ,  136.193 ,  134.889 ,  1.530.762 
Norte,  153.163 ,  145.580 ,  146.239 ,  154.709 ,  158.540 ,  163.033 ,  157.803 ,  168.859 ,  166.308 ,  171.526 ,  173.070 ,  172.465 ,  1.931.295 
Nordeste,  658.666 ,  641.040 ,  630.580 ,  658.151 ,  641.470 ,  628.168 ,  604.445 ,  614.316 ,  603.281 ,  647.514 ,  681.732 ,  698.841 ,  7.708.204 
Sudeste/C.Oeste,  3.134.577 ,  3.139.800 ,  3.302.696 ,  3.437.789 ,  3.116.822 ,  2.915.845 ,  2.855.353 ,  2.848.556 ,  3.093.584 ,  3.129.911 ,  3.282.062 ,  3.291.640 ,  37.548.635 
Sul,  874.357 ,  877.843 ,  901.913 ,  912.558 ,  822.368 ,  752.167 ,  742.666 ,  761.564 ,  788.053 ,  798.207 ,  832.584 ,  863.827 ,  9.928.107 
,,,,,,,,,,,,,
,2006,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
,  4.642.995 ,  4.825.670 ,  4.875.071 ,  4.833.694 ,  4.418.609 ,  4.319.585 ,  4.230.515 ,  4.408.226 ,  4.512.014 ,  4.581.791 ,  4.768.229 ,  4.952.341 ,  55.368.739 
REGIÃO GEOGRÁFICA,,,,,,,,,,,,,
Norte,  209.089 ,  200.086 ,  203.756 ,  208.147 ,  205.988 ,  215.487 ,  218.196 ,  220.969 ,  236.941 ,  233.802 ,  231.300 ,  228.113 ,  2.611.872 
Nordeste,  661.528 ,  650.099 ,  675.512 ,  670.386 ,  642.832 ,  625.765 ,  613.783 ,  630.411 ,  642.213 ,  670.021 ,  696.130 ,  708.720 ,  7.887.398 
Sudeste,  2.638.036 ,  2.793.261 ,  2.815.357 ,  2.772.579 ,  2.534.543 ,  2.454.777 ,  2.392.106 ,  2.497.544 ,  2.575.627 ,  2.609.245 ,  2.703.651 ,  2.842.322 ,  31.629.048 
Sul,  805.834 ,  838.272 ,  832.411 ,  816.442 ,  702.202 ,  709.155 ,  697.170 ,  734.546 ,  713.323 ,  722.953 ,  782.298 ,  820.171 ,  9.174.778 
Centro-Oeste,  328.509 ,  343.952 ,  348.034 ,  366.140 ,  333.045 ,  314.402 ,  309.259 ,  324.756 ,  343.911 ,  345.771 ,  354.851 ,  353.015 ,  4.065.644 
SUBSISTEMA ELÉTRICO,,,,,,,,,,,,,
Sistemas Isolados,  116.292 ,  111.765 ,  110.369 ,  118.186 ,  112.439 ,  117.748 ,  121.875 ,  121.243 ,  131.879 ,  127.328 ,  127.893 ,  125.990 ,  1.443.006 
Norte,  141.309 ,  140.818 ,  140.474 ,  140.783 ,  143.977 ,  150.248 ,  145.112 ,  154.993 ,  161.058 ,  162.915 ,  158.676 ,  159.292 ,  1.799.654 
Nordeste,  615.834 ,  600.533 ,  631.562 ,  623.006 ,  595.742 ,  576.397 ,  568.059 ,  578.168 ,  589.415 ,  616.782 ,  644.004 ,  654.581 ,  7.294.080 
Sudeste/C.Oeste,  2.963.727 ,  3.134.282 ,  3.160.255 ,  3.135.278 ,  2.864.249 ,  2.766.038 ,  2.698.299 ,  2.819.275 ,  2.916.340 ,  2.951.813 ,  3.055.359 ,  3.192.306 ,  35.657.221 
Sul,  805.834 ,  838.272 ,  832.411 ,  816.442 ,  702.202 ,  709.155 ,  697.170 ,  734.546 ,  713.323 ,  722.953 ,  782.298 ,  820.171 ,  9.174.778 
,,,,,,,,,,,,,
,2005,,,,,,,,,,,,
TOTAL COMERCIAL (CATIVO + LIVRE),JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,ANO
